world,type,neg_requests_rejected,contracts_signed,negs_failed,contracts_dropped,contracts_concluded,negs_timedout,breaches_received,neg_requests_received,contracts_nullified,negs_registered,negs_initiated,exceptions,negotiator_exceptions,neg_requests_sent,breaches_committed,contracts_executed,negs_succeeded,contracts_erred,contracts_breached,times
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-X27o.14901850,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,426,282,2,214,13,0,395,0,395,0,[],[],0,0,211,113,0,0,2.6100315153598785e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-X27o.14901850,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,422,253,2,212,2,0,395,0,395,0,[],[],0,0,209,142,0,0,7.849957910366356e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-X27o.14901850,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,200,400,0,101,0,0,400,0,400,400,[],[],400,0,100,0,0,0,2.2399763111025095e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-X27o.14901850,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,656,660,0,330,43,0,795,0,795,400,[],[],400,0,328,135,0,0,4.899993655271828e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-X27o.14901850,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1132,422,1,568,71,0,795,0,795,400,[],[],400,0,565,373,0,0,4.090034053660929e-07
000420251205H113942444814iCAZ_LitaAgentY-LitaAgentN-X27o.14901850,System,0,1506,0,0,761,0,0,0,0,0,0,[],[],0,0,753,0,0,0,4.699977580457926e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,772,137,17,388,7,0,385,0,385,140,[],[],140,0,369,248,0,0,4.940084181725979e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,274,177,1,138,2,0,245,0,245,0,[],[],0,0,136,68,0,0,2.9700458981096745e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,358,126,2,179,0,0,245,0,245,0,[],[],0,0,177,117,0,0,8.369970601052046e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,128,280,0,65,0,0,280,0,280,280,[],[],280,0,64,0,0,0,2.4901237338781357e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,188,218,0,95,47,0,245,0,245,0,[],[],0,0,94,27,0,0,3.420136636123061e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,858,266,0,431,56,0,560,0,560,560,[],[],560,0,429,292,0,0,4.949979484081268e-07
000320251205H1139423651402d3f_LitaAgentY-LitaAgentC-XTaD.093fbbe5,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.029869498685002e-07
000220251205H1139423084075ixF_X-P-KcdE.071c9486,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,774,191,0,389,10,0,464,0,464,0,[],[],0,0,387,273,0,0,5.359979695640504e-07
000220251205H1139423084075ixF_X-P-KcdE.071c9486,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,248,166,0,125,1,0,232,0,232,232,[],[],232,0,124,66,0,0,2.390006557106972e-07
000220251205H1139423084075ixF_X-P-KcdE.071c9486,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,104,230,0,53,0,0,232,0,232,232,[],[],232,0,52,2,0,0,2.61999957729131e-07
000220251205H1139423084075ixF_X-P-KcdE.071c9486,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,138,210,0,70,35,0,232,0,232,0,[],[],0,0,69,22,0,0,2.2400490706786513e-07
000220251205H1139423084075ixF_X-P-KcdE.071c9486,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,672,237,0,338,141,0,464,0,464,464,[],[],464,0,336,227,0,0,4.969915607944131e-07
000220251205H1139423084075ixF_X-P-KcdE.071c9486,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,116,232,0,59,97,0,232,0,232,0,[],[],0,0,58,0,0,0,1.1409938451834023e-06
000220251205H1139423084075ixF_X-P-KcdE.071c9486,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,5.280016921460629e-07
000120251205H113942213462aczN_L-U-OAlH.054a9f20,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2502,184,115,1254,27,0,1200,0,1200,670,[],[],670,0,1136,1016,0,0,1.343003532383591e-06
000120251205H113942213462aczN_L-U-OAlH.054a9f20,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,448,108,3,225,80,0,252,0,252,252,[],[],252,0,221,144,0,0,9.34000127017498e-07
000120251205H113942213462aczN_L-U-OAlH.054a9f20,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,210,227,0,106,6,0,252,0,252,252,[],[],252,0,105,25,0,0,2.989982021972537e-07
000120251205H113942213462aczN_L-U-OAlH.054a9f20,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,560,90,29,280,0,0,370,0,370,0,[],[],0,0,251,280,0,0,2.5999906938523054e-07
000120251205H113942213462aczN_L-U-OAlH.054a9f20,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,730,280,0,367,3,0,504,0,504,504,[],[],504,0,365,224,0,0,5.779947969131172e-07
000120251205H113942213462aczN_L-U-OAlH.054a9f20,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3478,793,61,1742,368,0,2290,0,2290,756,[],[],756,0,1678,1497,0,0,1.2999953469261527e-06
000120251205H113942213462aczN_L-U-OAlH.054a9f20,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.449983291327953e-07
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1402,367,79,703,10,0,914,0,914,536,[],[],536,0,622,547,0,0,9.560026228427887e-07
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,0,685,0,0,0,0,685,0,685,0,[],[],0,0,0,0,0,0,2.5599729269742966e-07
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,182,355,0,92,0,0,370,0,370,370,[],[],370,0,91,15,0,0,2.310043782927096e-07
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,694,1906,10,349,13,0,2102,0,2102,732,[],[],732,0,337,196,0,0,1.6880003386177123e-06
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,1972,1051,27,989,31,0,1795,0,1795,1110,[],[],1110,0,959,744,0,0,1.1890078894793987e-06
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,166,342,8,84,0,0,370,0,370,370,[],[],370,0,75,28,0,0,2.439992385916412e-07
000020251205H113942142818qBUX_L-U-PAsc.016e8c4b,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,5.149995558895171e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2522,356,106,1264,136,0,1382,0,1382,822,[],[],822,0,1155,1026,0,0,6.310074240900576e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,456,151,4,229,80,0,299,0,299,299,[],[],299,0,224,148,0,0,7.060007192194462e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,688,441,1,344,162,0,785,0,785,0,[],[],0,0,343,344,0,0,1.2300006346777081e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,682,397,0,343,28,0,598,0,598,598,[],[],598,0,341,200,0,0,2.989982021972537e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3434,991,37,1720,108,0,2467,0,2467,897,[],[],897,0,1680,1475,0,0,6.279879016801715e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,198,280,0,100,0,0,299,0,299,299,[],[],299,0,99,19,0,0,1.2400414561852813e-07
000120251205H113942213462aczN_L-P-OfhA.0479f572,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,2.4199835024774075e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,754,146,16,379,8,0,385,0,385,140,[],[],140,0,361,239,0,0,5.300025804899633e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,124,245,0,62,0,0,245,0,245,0,[],[],0,0,62,0,0,0,9.350042091682553e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,140,274,0,71,0,0,280,0,280,280,[],[],280,0,70,6,0,0,2.349988790228963e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,194,215,0,98,47,0,245,0,245,0,[],[],0,0,97,30,0,0,2.6899942895397544e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,588,403,0,296,53,0,560,0,560,560,[],[],560,0,294,157,0,0,5.129986675456166e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,210,209,0,106,0,0,245,0,245,0,[],[],0,0,105,36,0,0,2.399974619038403e-07
000320251205H1139423651402d3f_L-X-P1HF.1085a6c2,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,4.939938662573695e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,712,127,14,358,14,0,345,0,345,108,[],[],108,0,342,218,0,0,5.310066626407206e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,138,275,0,70,0,0,280,0,280,280,[],[],280,0,69,5,0,0,2.7500209398567677e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,398,107,4,200,12,0,237,0,237,0,[],[],0,0,195,130,0,0,3.2400566851720214e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,318,138,0,159,3,0,237,0,237,0,[],[],0,0,159,97,0,0,7.409980753436685e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,176,216,0,89,33,0,237,0,237,0,[],[],0,0,88,21,0,0,2.7500209398567677e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,948,221,0,476,54,0,560,0,560,560,[],[],560,0,474,337,0,0,5.230031092651188e-07
000320251205H1139423651402d3f_L-K-ObCu.09a090b8,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.110050551593304e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2618,287,115,1312,64,0,1361,0,1361,731,[],[],731,0,1194,1074,0,0,1.3989920262247324e-06
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,322,279,22,161,120,0,440,0,440,0,[],[],0,0,139,161,0,0,2.3399479687213898e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,172,263,0,87,115,0,269,0,269,269,[],[],269,0,86,6,0,0,2.7799978852272034e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,160,269,0,81,0,0,269,0,269,269,[],[],269,0,80,0,0,0,9.119976311922073e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,606,376,0,305,29,0,538,0,538,538,[],[],538,0,303,162,0,0,5.869951564818621e-07
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3082,1052,49,1544,548,0,2351,0,2351,807,[],[],807,0,1492,1299,0,0,1.324006007052958e-06
000120251205H113942213462aczN_LitaAgentY-LitaAgentC-Oylz.05d096d6,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.23999915458262e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2504,512,90,1255,36,0,1529,0,1529,879,[],[],879,0,1162,1017,0,0,1.334003172814846e-06
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,0,795,0,0,0,0,795,0,795,0,[],[],0,0,0,0,0,0,2.66998540610075e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,162,307,0,82,22,0,308,0,308,308,[],[],308,0,81,1,0,0,2.759989001788199e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,160,308,0,81,0,0,308,0,308,308,[],[],308,0,80,0,0,0,1.405001967214048e-06
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,636,439,0,320,7,0,616,0,616,616,[],[],616,0,318,177,0,0,6.820046110078692e-07
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2902,1305,34,1454,543,0,2514,0,2514,924,[],[],924,0,1417,1209,0,0,1.3120079529471695e-06
000120251205H113942213462aczN_LitaAgentC-LitaAgentP-KFRJ.03094817,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,5.309993866831064e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,756,105,22,380,7,0,345,0,345,108,[],[],108,0,356,240,0,0,5.319961928762496e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,128,280,0,65,0,0,280,0,280,280,[],[],280,0,64,0,0,0,2.349988790228963e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,452,80,5,227,0,0,237,0,237,0,[],[],0,0,221,157,0,0,3.2500247471034527e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,184,212,0,93,31,0,237,0,237,0,[],[],0,0,92,25,0,0,2.5599729269742966e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,874,260,0,439,35,0,560,0,560,560,[],[],560,0,437,300,0,0,5.089968908578157e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,224,187,5,112,1,0,237,0,237,0,[],[],0,0,107,50,0,0,8.310016710311174e-07
000320251205H1139423651402d3f_LitaAgentC-LitaAgentN-PCu6.09f67e39,System,0,1074,0,0,544,0,0,0,0,0,0,[],[],0,0,537,0,0,0,5.300025804899633e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,668,244,0,336,13,0,464,0,464,0,[],[],0,0,334,220,0,0,3.400054993107915e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,286,147,0,144,29,0,232,0,232,0,[],[],0,0,143,85,0,0,7.429916877299547e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,0,122,221,0,62,2,0,232,0,232,232,[],[],232,0,61,11,0,0,1.4399120118469e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,116,232,0,59,0,0,232,0,232,232,[],[],232,0,58,0,0,0,1.799926394596696e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,116,221,0,59,47,0,232,0,232,0,[],[],0,0,58,11,0,0,1.5099067240953445e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,828,159,0,416,87,0,464,0,464,464,[],[],464,0,414,305,0,0,3.0100636649876833e-07
000220251205H1139423084075ixF_L-U-OtZd.0680da12,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,2.9901275411248207e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,648,254,0,326,17,0,464,0,464,0,[],[],0,0,324,210,0,0,5.089968908578157e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,308,136,0,155,0,0,232,0,232,0,[],[],0,0,154,96,0,0,7.359994924627244e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,106,229,0,54,0,0,232,0,232,232,[],[],232,0,53,3,0,0,2.399974619038403e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,116,232,0,59,0,0,232,0,232,232,[],[],232,0,58,0,0,0,2.3299799067899585e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,108,225,0,55,47,0,232,0,232,0,[],[],0,0,54,7,0,0,2.3300526663661003e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,838,154,0,421,64,0,464,0,464,464,[],[],464,0,419,310,0,0,4.710018401965499e-07
000220251205H1139423084075ixF_L-X-KpS9.0813bd9b,System,0,872,0,0,444,0,0,0,0,0,0,[],[],0,0,436,0,0,0,5.199981387704611e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,1426,409,85,715,16,0,968,0,968,518,[],[],518,0,628,559,0,0,9.06984496396035e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,152,364,0,77,0,0,364,0,364,364,[],[],364,0,76,0,0,0,2.2799940779805183e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,320,522,1,160,2,0,682,0,682,0,[],[],0,0,159,160,0,0,2.1899904822930694e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,200,318,0,101,0,0,364,0,364,364,[],[],364,0,100,45,0,0,2.0200241124257445e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,752,1866,13,378,0,0,2092,0,2092,728,[],[],728,0,363,225,0,0,1.5670011634938419e-06
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,2002,903,39,1004,26,0,1662,0,1662,1092,[],[],1092,0,962,759,0,0,9.099967428483069e-07
000020251205H113942142818qBUX_LitaAgentY-LitaAgentP-XTeO.013e6bea,System,0,1356,0,0,687,0,0,0,0,0,0,[],[],0,0,678,0,0,0,5.10990503244102e-07
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,0,2532,351,99,1269,18,0,1382,0,1382,822,[],[],822,0,1167,1031,0,0,1.1239972081966698e-06
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,174,292,0,88,0,0,299,0,299,299,[],[],299,0,87,7,0,0,2.2900348994880915e-07
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,0,362,604,4,181,80,0,785,0,785,0,[],[],0,0,177,181,0,0,2.2799940779805183e-07
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,448,155,4,225,31,0,299,0,299,299,[],[],299,0,220,144,0,0,8.33999365568161e-07
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,630,424,0,317,4,0,598,0,598,598,[],[],598,0,315,174,0,0,4.71998646389693e-07
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,0,3594,912,39,1800,185,0,2467,0,2467,897,[],[],897,0,1758,1555,0,0,1.085012627299875e-06
000120251205H113942213462aczN_X-U-KtrY.03e3f0e4,System,0,1556,0,0,788,0,0,0,0,0,0,[],[],0,0,778,0,0,0,4.820030881091952e-07
