world,type,negs_timedout,contracts_executed,negs_registered,negs_succeeded,contracts_breached,neg_requests_sent,negs_failed,breaches_received,contracts_erred,contracts_dropped,contracts_nullified,breaches_committed,neg_requests_rejected,times,contracts_signed,negs_initiated,negotiator_exceptions,exceptions,contracts_concluded,neg_requests_received
000120251210H223957863747wmRA_Po-Pr-OeqW.0462d05c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,51,153,279,59,0,279,220,0,0,0,0,0,0,9.999985195463523e-08,306,279,[],[],154,279
000120251210H223957863747wmRA_Po-Pr-OeqW.0462d05c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,3,221,279,129,0,279,150,0,0,1,0,0,0,1.7999991541728377e-07,444,279,[],[],222,279
000120251210H223957863747wmRA_Po-Pr-OeqW.0462d05c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,28,243,432,268,0,0,164,0,0,25,0,0,0,1.0000030670198612e-07,536,0,[],[],268,432
000120251210H223957863747wmRA_Po-Pr-OeqW.0462d05c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,260,1717,2286,1548,0,558,738,0,0,14,0,0,0,3.699997250805609e-07,3462,558,[],[],1733,2286
000120251210H223957863747wmRA_Po-Pr-OeqW.0462d05c,System,0,840,0,0,0,0,0,0,0,0,0,0,0,1.90000264410628e-07,1680,0,[],[],848,0
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.900007191579789e-07,920,0,[],[],467,0
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIRTracked,0,139,265,87,0,0,178,0,0,0,0,0,0,5.300007615005597e-07,278,0,[],[],139,265
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,2,476,567,336,0,360,116,0,0,31,0,0,0,3.7000063457526267e-07,1014,360,[],[],510,567
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,23,422,23,0,0,134,0,0,0,0,0,0,7.999915396794677e-08,46,0,[],[],23,422
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,6,265,1532,205,0,1532,718,0,0,0,0,0,0,3.5999983083456755e-07,530,1532,[],[],266,1532
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,14,959,1858,787,0,641,505,0,0,5,0,0,0,5.799993232358247e-07,1928,641,[],[],967,1858
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-X2n3.123b1fc8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,98,422,104,0,0,53,0,0,6,0,0,0,8.999995770864189e-08,208,0,[],[],104,422
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PK3b.10dcbec4,System,0,730,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,1460,0,[],[],738,0
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PK3b.10dcbec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,132,275,45,0,0,229,0,0,0,0,0,0,4.200001058052294e-07,264,0,[],[],133,275
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PK3b.10dcbec4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,1,159,380,66,0,380,311,0,0,0,0,0,0,8.999995770864189e-08,318,380,[],[],160,380
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PK3b.10dcbec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,2,352,340,190,0,340,150,0,0,15,0,0,0,1.900007191579789e-07,734,340,[],[],369,340
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PK3b.10dcbec4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,3,378,930,95,0,380,833,0,0,0,0,0,0,2.800006768666208e-07,756,380,[],[],381,930
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PK3b.10dcbec4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,239,275,164,0,0,111,0,0,15,0,0,0,1.400003384333104e-07,508,0,[],[],255,275
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,System,0,706,0,0,0,0,0,0,0,0,0,0,0,3.5999983083456755e-07,1412,0,[],[],715,0
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,0,74,308,2,0,308,306,0,0,0,0,0,0,1.400003384333104e-07,148,308,[],[],75,308
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,8,616,892,528,0,440,364,0,0,72,0,0,0,5.900001269765198e-07,1376,440,[],[],690,892
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,0,455,1870,304,0,564,1566,0,0,10,0,0,0,1.0399990060250275e-06,930,564,[],[],467,1870
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,22,971,1416,782,0,924,634,0,0,47,0,0,0,5.899983079871163e-07,2036,924,[],[],1021,1416
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,80,308,3,0,308,305,0,0,0,0,0,0,1.5000023267930374e-07,160,308,[],[],81,308
000020251210H223957824305qBUX_L-P-KWuS.02de20b4,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,144,294,157,0,0,137,0,0,13,0,0,0,1.400003384333104e-07,314,0,[],[],157,294
000220251210H223957905396qy6l_L-K-OhUG.068cb504,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,47,71,263,1,0,263,262,0,0,0,0,0,0,8.999995770864189e-08,142,263,[],[],72,263
000220251210H223957905396qy6l_L-K-OhUG.068cb504,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,21,540,526,412,0,526,114,0,0,12,0,0,0,2.0000061340397224e-07,1104,526,[],[],554,526
000220251210H223957905396qy6l_L-K-OhUG.068cb504,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,69,216,400,245,0,0,155,0,0,29,0,0,0,8.999995770864189e-08,490,0,[],[],245,400
000220251210H223957905396qy6l_L-K-OhUG.068cb504,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,265,2041,2451,1714,0,1315,737,0,0,17,0,0,0,1.249999513674993e-06,4116,1315,[],[],2062,2451
000220251210H223957905396qy6l_L-K-OhUG.068cb504,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,68,132,568,132,0,0,436,0,0,0,0,0,0,8.999995770864189e-08,264,0,[],[],132,568
000220251210H223957905396qy6l_L-K-OhUG.068cb504,System,0,554,0,0,0,0,0,0,0,0,0,0,0,2.0000061340397224e-07,1108,0,[],[],561,0
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,52,271,0,0,0,271,0,0,0,0,0,0,6.800000846851617e-07,104,0,[],[],52,271
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIRTracked,0,50,492,52,0,0,169,0,0,2,0,0,0,7.999915396794677e-08,104,0,[],[],52,492
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,16,576,795,437,0,561,228,0,0,32,0,0,0,3.7999961932655424e-07,1216,561,[],[],611,795
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,15,244,1544,186,0,1544,740,0,0,2,0,0,0,3.5999983083456755e-07,492,1544,[],[],247,1544
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.optimistic_agent.OptimisticAgent,7,86,492,91,0,0,130,0,0,5,0,0,0,8.999995770864189e-08,182,0,[],[],91,492
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,44,1016,1994,840,0,689,558,0,0,1,0,0,0,6.099990059738047e-07,2034,689,[],[],1020,1994
000420251210H223957973606jpxE_LitaAgentC-LitaAgentP-Olnc.148ce4be,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,920,0,[],[],467,0
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,System,0,840,0,0,0,0,0,0,0,0,0,0,0,1.9999970390927047e-07,1680,0,[],[],848,0
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIRTracked,0,212,720,222,0,0,498,0,0,10,0,0,0,8.999995770864189e-08,444,0,[],[],222,720
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,8,1464,1491,1159,0,1212,332,0,0,69,0,0,0,4.6000013753655367e-07,3066,1212,[],[],1537,1491
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,36,145,303,51,0,303,252,0,0,0,0,0,0,9.999985195463523e-08,290,303,[],[],146,303
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,159,303,70,0,303,233,0,0,4,0,0,0,1.7999991541728377e-07,326,303,[],[],163,303
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,46,1767,2334,1593,0,606,741,0,0,9,0,0,0,3.800000740739051e-07,3552,606,[],[],1778,2334
000120251210H223957863747wmRA_LitaAgentC-LitaAgentN-P0qX.035d01be,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,275,303,185,0,303,118,0,0,6,0,0,0,5.699998837371822e-07,562,303,[],[],282,303
000420251210H223957973606jpxE_L-X-U3LK.13f39079,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,45,121,259,69,0,0,190,0,0,0,0,0,0,7.109993021003902e-07,242,0,[],[],121,259
000420251210H223957973606jpxE_L-X-U3LK.13f39079,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIRTracked,0,57,476,59,0,0,158,0,0,2,0,0,0,1.400003384333104e-07,118,0,[],[],59,476
000420251210H223957973606jpxE_L-X-U3LK.13f39079,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,9,514,735,368,0,537,257,0,0,25,0,0,0,6.800019036745653e-07,1078,537,[],[],542,735
000420251210H223957973606jpxE_L-X-U3LK.13f39079,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,40,476,40,0,0,177,0,0,0,0,0,0,1.400003384333104e-07,80,0,[],[],40,476
000420251210H223957973606jpxE_L-X-U3LK.13f39079,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,20,237,1528,179,0,1528,743,0,0,2,0,0,0,5.900001269765198e-07,478,1528,[],[],240,1528
000420251210H223957973606jpxE_L-X-U3LK.13f39079,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,48,963,1850,787,0,597,523,0,0,1,0,0,0,9.000013960758224e-07,1928,597,[],[],967,1850
000420251210H223957973606jpxE_L-X-U3LK.13f39079,System,0,460,0,0,0,0,0,0,0,0,0,0,0,2.900014806073159e-07,920,0,[],[],467,0
000320251210H223957935659O58P_X-P-KltM.11dbfb22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,2,351,308,177,0,308,131,0,0,3,0,0,0,2.79999767371919e-07,708,308,[],[],356,308
000320251210H223957935659O58P_X-P-KltM.11dbfb22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,8,193,267,106,0,0,161,0,0,0,0,0,0,6.899999789311551e-07,386,0,[],[],194,267
000320251210H223957935659O58P_X-P-KltM.11dbfb22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,29,439,914,156,0,380,758,0,0,0,0,0,0,4.800003807758912e-07,878,380,[],[],442,914
000320251210H223957935659O58P_X-P-KltM.11dbfb22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,166,267,79,0,0,188,0,0,3,0,0,0,2.100000529026147e-07,338,0,[],[],170,267
000320251210H223957935659O58P_X-P-KltM.11dbfb22,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,29,95,380,2,0,380,378,0,0,0,0,0,0,1.5000023267930374e-07,190,380,[],[],96,380
000320251210H223957935659O58P_X-P-KltM.11dbfb22,System,0,730,0,0,0,0,0,0,0,0,0,0,0,2.800002221192699e-07,1460,0,[],[],738,0
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIRTracked,0,51,476,52,0,0,155,0,0,1,0,0,0,8.999995770864189e-08,104,0,[],[],52,476
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,4,573,777,437,0,525,200,0,0,35,0,0,0,3.5999983083456755e-07,1216,525,[],[],611,777
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,8,283,1552,224,0,1552,704,0,0,1,0,0,0,3.600007403292693e-07,568,1552,[],[],285,1552
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,3,135,269,83,0,0,186,0,0,0,0,0,0,4.900002750218846e-07,270,0,[],[],135,269
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,9,1033,1962,858,0,679,512,0,0,2,0,0,0,5.600004442385398e-07,2070,679,[],[],1038,1962
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,2,71,476,74,0,0,133,0,0,3,0,0,0,8.999995770864189e-08,148,0,[],[],74,476
000420251210H223957973606jpxE_L-P-Ku2Y.144e3a04,System,0,460,0,0,0,0,0,0,0,0,0,0,0,2.099995981552638e-07,920,0,[],[],467,0
000220251210H223957905396qy6l_L-X-UEdi.08fb8a00,System,0,554,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,1108,0,[],[],561,0
000220251210H223957905396qy6l_L-X-UEdi.08fb8a00,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_254.ultra.UltraSuperMiracleSoraFinalAgentZ,17,91,249,21,0,249,228,0,0,0,0,0,0,8.999995770864189e-08,182,249,[],[],92,249
000220251210H223957905396qy6l_L-X-UEdi.08fb8a00,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_253.master_sota_agent.XenoSotaAgent,0,170,568,170,0,0,398,0,0,0,0,0,0,9.999985195463523e-08,340,0,[],[],170,568
000220251210H223957905396qy6l_L-X-UEdi.08fb8a00,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,18,482,498,349,0,498,149,0,0,7,0,0,0,1.7999991541728377e-07,978,498,[],[],491,498
000220251210H223957905396qy6l_L-X-UEdi.08fb8a00,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,285,2018,2381,1690,0,1245,691,0,0,16,0,0,0,1.0099993232870474e-06,4068,1245,[],[],2038,2381
000220251210H223957905396qy6l_L-X-UEdi.08fb8a00,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,207,288,230,0,0,58,0,0,23,0,0,0,8.999995770864189e-08,460,0,[],[],230,288
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,77,348,0,0,348,348,0,0,0,0,0,0,8.999995770864189e-08,154,348,[],[],78,348
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,6,686,948,584,0,486,364,0,0,58,0,0,0,3.899995135725476e-07,1488,486,[],[],746,948
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,3,371,1914,219,0,612,1695,0,0,9,0,0,0,9.400009730597958e-07,760,612,[],[],382,1914
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,1,241,651,241,0,0,410,0,0,0,0,0,0,8.999995770864189e-08,482,0,[],[],241,651
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,8,833,1467,620,0,1044,847,0,0,23,0,0,0,4.2000101529993117e-07,1712,1044,[],[],859,1467
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,0,72,348,0,0,348,348,0,0,0,0,0,0,8.999995770864189e-08,144,348,[],[],73,348
000020251210H223957824305qBUX_L-P-KNsJ.011b790e,System,0,706,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,1412,0,[],[],715,0
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,0,74,479,78,0,0,147,0,0,4,0,0,0,8.999995770864189e-08,156,0,[],[],78,479
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,2,562,783,430,0,567,232,0,0,39,0,0,0,3.5999983083456755e-07,1202,567,[],[],604,783
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,24,247,1536,189,0,1536,735,0,0,2,0,0,0,3.699997250805609e-07,498,1536,[],[],250,1536
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,54,479,54,0,0,170,0,0,0,0,0,0,8.999995770864189e-08,108,0,[],[],54,479
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,40,968,1807,792,0,566,491,0,0,1,0,0,0,5.900001269765198e-07,1938,566,[],[],972,1807
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,46,109,254,57,0,0,197,0,0,0,0,0,0,6.999998731771484e-07,218,0,[],[],109,254
000420251210H223957973606jpxE_L-P-KoAH.126c4e77,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.8999980966327712e-07,920,0,[],[],467,0
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYRTracked,0,71,496,72,0,0,157,0,0,1,0,0,0,8.999995770864189e-08,144,0,[],[],72,496
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,3,179,267,127,0,0,139,0,0,0,0,0,0,5.29999852005858e-07,358,0,[],[],179,267
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,8,554,783,411,0,576,257,0,0,28,0,0,0,3.7999961932655424e-07,1164,576,[],[],585,783
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,3,280,1532,222,0,1532,700,0,0,2,0,0,0,3.7000063457526267e-07,564,1532,[],[],283,1532
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,45,496,45,0,0,184,0,0,0,0,0,0,8.999995770864189e-08,90,0,[],[],45,496
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,92,1003,1952,827,0,655,551,0,0,1,0,0,0,5.89999217481818e-07,2008,655,[],[],1007,1952
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-PR1V.14623e0f,System,0,460,0,0,0,0,0,0,0,0,0,0,0,1.9999970390927047e-07,920,0,[],[],467,0
000320251210H223957935659O58P_L-P-KZpc.10d43313,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentYTracked,0,157,286,70,0,0,216,0,0,3,0,0,0,1.5000023267930374e-07,320,0,[],[],161,286
000320251210H223957935659O58P_L-P-KZpc.10d43313,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,3,346,384,175,0,384,209,0,0,6,0,0,0,1.7999991541728377e-07,704,384,[],[],354,384
000320251210H223957935659O58P_L-P-KZpc.10d43313,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.SyncRandomStdAgent,25,420,952,137,0,380,815,0,0,0,0,0,0,2.6999987312592566e-07,840,380,[],[],423,952
000320251210H223957935659O58P_L-P-KZpc.10d43313,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.proactive_agent.ProactiveAgent,0,180,286,96,0,0,190,0,0,3,0,0,0,6.099999154685065e-07,366,0,[],[],184,286
000320251210H223957935659O58P_L-P-KZpc.10d43313,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_268.katsudon_agent.KATSUDONAgent,4,97,380,4,0,380,376,0,0,0,0,0,0,8.999995770864189e-08,194,380,[],[],98,380
000320251210H223957935659O58P_L-P-KZpc.10d43313,System,0,730,0,0,0,0,0,0,0,0,0,0,0,2.3999928089324385e-07,1460,0,[],[],738,0
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.07a1e412,System,0,554,0,0,0,0,0,0,0,0,0,0,0,1.7999991541728377e-07,1108,0,[],[],561,0
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.07a1e412,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentPTracked,0,0,568,0,0,0,568,0,0,0,0,0,0,8.999995770864189e-08,0,0,[],[],0,568
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.07a1e412,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.standard.team_255.myagent.PonponAgent,7,157,568,157,0,0,411,0,0,0,0,0,0,9.999985195463523e-08,314,0,[],[],157,568
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.07a1e412,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.rand.RandomStdAgent,14,460,568,320,0,568,248,0,0,0,0,0,0,1.7999991541728377e-07,920,568,[],[],462,568
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.07a1e412,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.std.agents.greedy.GreedyStdAgent,343,1785,2556,1441,0,1420,1115,0,0,0,0,0,0,1.1199999789823778e-06,3570,1420,[],[],1789,2556
000220251210H223957905396qy6l_LitaAgentN-LitaAgentP-P0lP.07a1e412,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentNTracked,0,70,284,0,0,284,284,0,0,0,0,0,0,8.999995770864189e-08,140,284,[],[],71,284
